lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.250690"" data-longitude=""-122.899492"" id=""map""></div>]",$179900,/ 1br -
[],$818000,/ 3br - 1131ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.226328"" data-longitude=""-122.945573"" id=""map""></div>]",$958000,/ 4br - 1990ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.256279"" data-longitude=""-123.089028"" id=""map""></div>]",$320000,/ 2br - 768ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.057881"" data-longitude=""-122.315703"" id=""map""></div>]",$199900,/ 1br - 617ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.158569"" data-longitude=""-122.933532"" id=""map""></div>]",$649000,/ 5br - 2165ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.175469"" data-longitude=""-121.940162"" id=""map""></div>]",$159900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106626"" data-longitude=""-121.964743"" id=""map""></div>]",$259900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.111135"" data-longitude=""-121.959506"" id=""map""></div>]",$109900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.163194"" data-longitude=""-121.962225"" id=""map""></div>]",$127000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140458"" data-longitude=""-121.977672"" id=""map""></div>]",$119900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.163476"" data-longitude=""-121.964589"" id=""map""></div>]",$136900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.178125"" data-longitude=""-121.954647"" id=""map""></div>]",$125000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.156823"" data-longitude=""-121.951648"" id=""map""></div>]",$138000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.163182"" data-longitude=""-121.962227"" id=""map""></div>]",$94700,/ 2br -
[],$67900,/ 2br -
[],$2188000,/ 4br - 4575ft
[],$39999,/ 4br - 1200ft
[],$899000,/ 4br - 1980ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.119839"" data-longitude=""-122.670680"" id=""map""></div>]",$269900,/ 2br - 1206ft
[],$45000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.363321"" data-longitude=""-123.130398"" id=""map""></div>]",$2198000,/ 3br - 2025ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.355729"" data-longitude=""-123.143565"" id=""map""></div>]",$5298000,/ 2br - 3600ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.372672"" data-longitude=""-123.277584"" id=""map""></div>]",$5288000,/ 6br - 4554ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.288342"" data-longitude=""-123.122890"" id=""map""></div>]",$5880000,/ 4br - 3035ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.288719"" data-longitude=""-122.985274"" id=""map""></div>]",$2480000,/ 7br - 9392ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.256227"" data-longitude=""-123.146007"" id=""map""></div>]",$6480000,/ 7br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.027566"" data-longitude=""-122.858538"" id=""map""></div>]",$1550000,/ 4br - 2981ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.174985"" data-longitude=""-122.628606"" id=""map""></div>]",$699000,/ 4br - 2248ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.743268"" data-longitude=""-123.106116"" id=""map""></div>]",$1998000,/ 4br - 3200ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.181538"" data-longitude=""-123.090093"" id=""map""></div>]",$1388000,/ 6br - 3332ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.357185"" data-longitude=""-123.142675"" id=""map""></div>]",$3880000,/ 3br - 4518ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.266194"" data-longitude=""-122.975949"" id=""map""></div>]",$1398000,/ 4br - 2052ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.147738"" data-longitude=""-123.091924"" id=""map""></div>]",$448800,/ 3br - 1446ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.064558"" data-longitude=""-122.810946"" id=""map""></div>]",$749800,/ 5br - 2664ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.220293"" data-longitude=""-122.915469"" id=""map""></div>]",$825000,/ 2br - 1888ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.504210"" data-longitude=""-124.100189"" id=""map""></div>]",$325000,N/A
[],$196900,/ 1br - 592ft
[],$550000,/ 4br - 2800ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.304838"" data-longitude=""-122.733968"" id=""map""></div>]",$569900,/ 2br - 1240ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.249973"" data-longitude=""-123.080071"" id=""map""></div>]",$1248000,/ 5br - 2196ft
[],$519000,/ 8br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""52.128008"" data-longitude=""-122.137628"" id=""map""></div>]",$3850000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.344427"" data-longitude=""-123.039428"" id=""map""></div>]",$1098000,/ 4br - 2340ft
[],$369000,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.177692"" data-longitude=""-122.811677"" id=""map""></div>]",$389000,/ 2br - 1529ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.047193"" data-longitude=""-122.332785"" id=""map""></div>]",$359900,/ 4br - 2143ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.234900"" data-longitude=""-122.579198"" id=""map""></div>]",$174500,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.207809"" data-longitude=""-122.587587"" id=""map""></div>]",$429900,/ 3br - 1877ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.294199"" data-longitude=""-122.787194"" id=""map""></div>]",$538000,/ 3br - 1294ft
[],$399900,/ 3br - 1450ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.140716"" data-longitude=""-122.885277"" id=""map""></div>]",$429000,/ 4br - 1830ft
[],$324900,/ 1398ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282162"" data-longitude=""-122.796443"" id=""map""></div>]",$405000,/ 2br - 955ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3498000,/ 3br - 5460ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3498000,/ 3br - 5460ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.824861"" data-longitude=""-119.437308"" id=""map""></div>]",$968800,/ 4br - 2400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.484409"" data-longitude=""-119.106517"" id=""map""></div>]",$159900,/ 1br - 840ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.869945"" data-longitude=""-119.351067"" id=""map""></div>]",$364900,/ 4br - 1947ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.027699"" data-longitude=""-122.823033"" id=""map""></div>]",$2498000,/ 6br - 4561ft
