lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279118"" data-longitude=""-122.833777"" id=""map""></div>]",$399000,/ 2br - 860ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238476"" data-longitude=""-122.910597"" id=""map""></div>]",$709000,/ 3br - 2520ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3498000,/ 3br - 5460ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3498000,/ 3br - 5460ft
[],$1750000,N/A
[],$1200000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.109023"" data-longitude=""-122.877746"" id=""map""></div>]",$1250000,/ 6500ft
[],$650000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.254616"" data-longitude=""-123.077088"" id=""map""></div>]",$1288000,/ 6br - 4026ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282259"" data-longitude=""-123.122509"" id=""map""></div>]",$14995,/ 2br -
[],$399900,/ 2br - 776ft
[],$199000,/ 2br - 1040ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281472"" data-longitude=""-123.111334"" id=""map""></div>]",$395800,/ 1br - 502ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.202770"" data-longitude=""-122.678863"" id=""map""></div>]",$359000,/ 2br - 1430ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.247472"" data-longitude=""-122.782763"" id=""map""></div>]",$649900,/ 3br - 1852ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.260842"" data-longitude=""-122.787523"" id=""map""></div>]",$168900,/ 3br - 1091ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.278453"" data-longitude=""-123.128135"" id=""map""></div>]",$429000,/ 1br - 764ft
[],$53900,/ 8800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.158735"" data-longitude=""-122.790207"" id=""map""></div>]",$88000,/ 2br - 1056ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.476333"" data-longitude=""-123.344193"" id=""map""></div>]",$425000,/ 2br -
[],$210800,/ 2br - 1038ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260325"" data-longitude=""-122.805443"" id=""map""></div>]",$999000,/ 4br - 3963ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.051719"" data-longitude=""-122.515841"" id=""map""></div>]",$2690000,/ 7br - 3700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.175394"" data-longitude=""-122.657172"" id=""map""></div>]",$859900,/ 4br - 3920ft
[],$4888000,/ 4br - 6326ft
[],$834900,/ 6br - 4674ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.296603"" data-longitude=""-122.760155"" id=""map""></div>]",$1100000,/ 4br - 2708ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168668"" data-longitude=""-122.828430"" id=""map""></div>]",$675000,/ 6br - 2661ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.150166"" data-longitude=""-122.797615"" id=""map""></div>]",$809785,/ 4br - 3043ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172157"" data-longitude=""-122.799843"" id=""map""></div>]",$600000,/ 2br - 1602ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.304727"" data-longitude=""-122.758870"" id=""map""></div>]",$1488000,/ 6br - 4553ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.128488"" data-longitude=""-122.623558"" id=""map""></div>]",$189785,/ 1br - 555ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.170032"" data-longitude=""-122.812128"" id=""map""></div>]",$425000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.266406"" data-longitude=""-122.773528"" id=""map""></div>]",$259900,/ 2br - 917ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.293757"" data-longitude=""-122.784791"" id=""map""></div>]",$374900,/ 2br - 1012ft
[],$284900,/ 1br - 717ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275021"" data-longitude=""-122.854640"" id=""map""></div>]",$169900,/ 2br - 897ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271837"" data-longitude=""-122.774019"" id=""map""></div>]",$559000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265268"" data-longitude=""-123.133660"" id=""map""></div>]",$938000,/ 2br - 1322ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258097"" data-longitude=""-122.785508"" id=""map""></div>]",$238800,/ 2br - 819ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214121"" data-longitude=""-123.142877"" id=""map""></div>]",$1888000,/ 4br - 2314ft
[],$39000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.121661"" data-longitude=""-122.631749"" id=""map""></div>]",$1095000,/ 3br - 1400ft
[],$819000,/ 3br - 1257ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.105985"" data-longitude=""-122.723806"" id=""map""></div>]",$575000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.352358"" data-longitude=""-123.417664"" id=""map""></div>]",$549000,/ 3br -
[],$799000,/ 6br - 4009ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.206927"" data-longitude=""-123.062270"" id=""map""></div>]",$629000,/ 3br - 1700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.135204"" data-longitude=""-121.977632"" id=""map""></div>]",$399900,/ 3br - 1970ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.105671"" data-longitude=""-121.918277"" id=""map""></div>]",$419900,/ 3br - 2662ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.096420"" data-longitude=""-121.943151"" id=""map""></div>]",$499900,/ 4br - 3351ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106613"" data-longitude=""-121.960380"" id=""map""></div>]",$148800,/ 3br - 1252ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.055682"" data-longitude=""-122.802179"" id=""map""></div>]",$319800,/ 2br - 897ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263245"" data-longitude=""-123.081952"" id=""map""></div>]",$348000,/ 1br - 642ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.186356"" data-longitude=""-122.792364"" id=""map""></div>]",$180000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276198"" data-longitude=""-123.122030"" id=""map""></div>]",$585000,/ 2br - 816ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.108571"" data-longitude=""-122.650140"" id=""map""></div>]",$175000,/ 2br - 1050ft
[],$499000,/ 2br - 1022ft
[],$499000,/ 2br - 10220ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""51.462403"" data-longitude=""-120.532390"" id=""map""></div>]",$15000,/ 15000ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091293"" data-longitude=""-122.613215"" id=""map""></div>]",$219000,/ 2br - 930ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091293"" data-longitude=""-122.613087"" id=""map""></div>]",$219000,/ 2br - 930ft
[],$519000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258675"" data-longitude=""-123.167810"" id=""map""></div>]",$2898888,/ 5br - 2819ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.163010"" data-longitude=""-122.833506"" id=""map""></div>]",$599000,/ 5br - 2220ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091293"" data-longitude=""-122.613258"" id=""map""></div>]",$219000,/ 2br - 930ft
[],$798888,/ 43604ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.247529"" data-longitude=""-122.831322"" id=""map""></div>]",$859888,/ 3br - 2317ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125125"" data-longitude=""-122.816194"" id=""map""></div>]",$675000,/ 8br - 3281ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.089377"" data-longitude=""-122.613543"" id=""map""></div>]",$194900,/ 1br - 746ft
