lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.159109"" data-longitude=""-123.125718"" id=""map""></div>]",$320000,/ 2br - 968ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.166441"" data-longitude=""-123.124251"" id=""map""></div>]",$648800,/ 2br - 1294ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191016"" data-longitude=""-122.811785"" id=""map""></div>]",$235000,/ 2br - 1085ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.226519"" data-longitude=""-122.675526"" id=""map""></div>]",$299900,/ 2br - 1158ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.158359"" data-longitude=""-123.140311"" id=""map""></div>]",$228800,/ 1br - 707ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.269958"" data-longitude=""-123.154826"" id=""map""></div>]",$499800,/ 2br - 941ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.288812"" data-longitude=""-123.125000"" id=""map""></div>]",$365000,/ 1br - 560ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.269653"" data-longitude=""-123.106699"" id=""map""></div>]",$848000,/ 2br - 994ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.181591"" data-longitude=""-122.720976"" id=""map""></div>]",$599888,/ 22430ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.121734"" data-longitude=""-123.163006"" id=""map""></div>]",$328800,/ 2br - 781ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.196432"" data-longitude=""-122.802401"" id=""map""></div>]",$179500,/ 2br - 905ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.308868"" data-longitude=""-122.996117"" id=""map""></div>]",$995000,/ 5br - 2396ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.325228"" data-longitude=""-123.032305"" id=""map""></div>]",$1075000,/ 2br - 1362ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106626"" data-longitude=""-121.964743"" id=""map""></div>]",$264550,/ 2br - 1209ft
[],$998000,/ 10600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.245827"" data-longitude=""-122.776846"" id=""map""></div>]",$349900,/ 2br - 1083ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.584786"" data-longitude=""-123.274670"" id=""map""></div>]",$699000,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.223403"" data-longitude=""-123.010644"" id=""map""></div>]",$265000,/ 2br - 787ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125652"" data-longitude=""-122.818801"" id=""map""></div>]",$739800,/ 8br - 3742ft
[],$309000,/ 2br - 768ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.170159"" data-longitude=""-122.844701"" id=""map""></div>]",$499000,/ 4br - 2320ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.064025"" data-longitude=""-122.317657"" id=""map""></div>]",$475000,/ 4br - 2760ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.071638"" data-longitude=""-122.376833"" id=""map""></div>]",$998000,/ 5br - 2630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.180497"" data-longitude=""-122.547190"" id=""map""></div>]",$540000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.237972"" data-longitude=""-122.639694"" id=""map""></div>]",$2000000,/ 8br - 12000ft
[],$975000,/ 5br - 2525ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.223559"" data-longitude=""-122.987872"" id=""map""></div>]",$309000,/ 1br - 606ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.201031"" data-longitude=""-122.849916"" id=""map""></div>]",$199900,/ 1br - 609ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.283559"" data-longitude=""-122.795859"" id=""map""></div>]",$588800,/ 2br - 1128ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.307448"" data-longitude=""-122.955393"" id=""map""></div>]",$998800,/ 4br - 2416ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.233052"" data-longitude=""-122.791820"" id=""map""></div>]",$318800,/ 2br - 1036ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.315953"" data-longitude=""-122.966817"" id=""map""></div>]",$548800,/ 2br - 1087ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276798"" data-longitude=""-123.128737"" id=""map""></div>]",$568000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276877"" data-longitude=""-122.867932"" id=""map""></div>]",$139800,/ 1br - 709ft
[],$778800,/ 4br - 2600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.320039"" data-longitude=""-122.803588"" id=""map""></div>]",$245000,/ 958ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.211205"" data-longitude=""-123.086002"" id=""map""></div>]",$969000,/ 4br - 1840ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243876"" data-longitude=""-122.834164"" id=""map""></div>]",$1038000,/ 4br - 1900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""51.183070"" data-longitude=""-120.122647"" id=""map""></div>]",$210000,/ 3br - 1595ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.219324"" data-longitude=""-122.959152"" id=""map""></div>]",$666666,/ 3br - 1378ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.269241"" data-longitude=""-122.761126"" id=""map""></div>]",$299900,/ 2br - 1070ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.105351"" data-longitude=""-122.838187"" id=""map""></div>]",$969000,/ 4br - 1900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118210"" data-longitude=""-122.835086"" id=""map""></div>]",$378000,/ 4br - 1650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.119332"" data-longitude=""-122.826076"" id=""map""></div>]",$378000,/ 4br - 1650ft
[],$378000,/ 4br - 1650ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.292791"" data-longitude=""-123.128006"" id=""map""></div>]",$619900,/ 1br - 710ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.188736"" data-longitude=""-122.852035"" id=""map""></div>]",$198000,/ 2br - 850ft
[],$15000,N/A
[],$835000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.051680"" data-longitude=""-122.304611"" id=""map""></div>]",$169900,/ 2br - 1064ft
[],$799900,/ 6br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.016573"" data-longitude=""-122.787299"" id=""map""></div>]",$369800,/ 2br - 976ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.151875"" data-longitude=""-122.887015"" id=""map""></div>]",$189900,/ 1br - 640ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.148115"" data-longitude=""-122.744965"" id=""map""></div>]",$825000,/ 4br - 3140ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.250523"" data-longitude=""-123.048635"" id=""map""></div>]",$1399000,/ 6br - 2200ft
[],$1400000,N/A
[],$199900,/ 1br - 692ft
[],$2200000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.164526"" data-longitude=""-121.955658"" id=""map""></div>]",$129900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125503"" data-longitude=""-121.957350"" id=""map""></div>]",$169500,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168011"" data-longitude=""-121.960651"" id=""map""></div>]",$60900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173014"" data-longitude=""-121.952049"" id=""map""></div>]",$114900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168978"" data-longitude=""-121.944103"" id=""map""></div>]",$156000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.023729"" data-longitude=""-122.782881"" id=""map""></div>]",$1168800,/ 4br - 3100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.027148"" data-longitude=""-122.805176"" id=""map""></div>]",$249900,/ 2br - 1040ft
[],$1399000,/ 3br - 1726ft
[],$225000,/ 3br - 1014ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.105950"" data-longitude=""-122.637189"" id=""map""></div>]",$2890000,/ 4br - 4870ft
