lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275445"" data-longitude=""-123.124949"" id=""map""></div>]",$1800,/ 580ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.223597"" data-longitude=""-123.008994"" id=""map""></div>]",$895,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.275016"" data-longitude=""-123.131494"" id=""map""></div>]",$2950,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.318420"" data-longitude=""-123.085942"" id=""map""></div>]",$1300,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.223597"" data-longitude=""-123.008994"" id=""map""></div>]",$910,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278762"" data-longitude=""-123.107640"" id=""map""></div>]",$2650,/ 2br - 933ft
[],$2200,/ 4br - 2153ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214402"" data-longitude=""-123.140420"" id=""map""></div>]",$2350,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214402"" data-longitude=""-123.140420"" id=""map""></div>]",$2850,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.327210"" data-longitude=""-123.067818"" id=""map""></div>]",$3800,/ 4br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.148535"" data-longitude=""-122.891350"" id=""map""></div>]",$1150,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.286697"" data-longitude=""-123.128285"" id=""map""></div>]",$2295,/ 2br - 710ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.157741"" data-longitude=""-122.650123"" id=""map""></div>]",$1300,/ 2br -
[],$2250,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.279139"" data-longitude=""-123.110347"" id=""map""></div>]",$2695,/ 2br - 820ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.299256"" data-longitude=""-122.864356"" id=""map""></div>]",$1700,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.187818"" data-longitude=""-122.851653"" id=""map""></div>]",$820,/ 1br - 640ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233007"" data-longitude=""-123.009496"" id=""map""></div>]",$1715,/ 2br - 900ft
[],$2380,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232662"" data-longitude=""-123.009710"" id=""map""></div>]",$1190,/ 580ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243695"" data-longitude=""-123.090482"" id=""map""></div>]",$2500,/ 3br - 1450ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288691"" data-longitude=""-123.133014"" id=""map""></div>]",$1600,/ 3br - 1450ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.216301"" data-longitude=""-123.092290"" id=""map""></div>]",$3000,/ 6br - 3100ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.250940"" data-longitude=""-123.084067"" id=""map""></div>]",$1500,/ 2br - 1100ft
[],$1200,/ 2br - 916ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.181605"" data-longitude=""-122.875707"" id=""map""></div>]",$700,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.274231"" data-longitude=""-123.131826"" id=""map""></div>]",$3950,/ 1br - 961ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275841"" data-longitude=""-123.128457"" id=""map""></div>]",$1300,/ 416ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173004"" data-longitude=""-123.148735"" id=""map""></div>]",$950,/ 1br - 560ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.199003"" data-longitude=""-122.851164"" id=""map""></div>]",$1400,/ 2br - 1100ft
[],$800,/ 2br -
[],$2850,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.251995"" data-longitude=""-123.092466"" id=""map""></div>]",$1200,/ 2br - 800ft
[],$800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.181852"" data-longitude=""-122.951406"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225473"" data-longitude=""-122.994325"" id=""map""></div>]",$1900,/ 2br - 812ft
[],$1795,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279660"" data-longitude=""-123.119795"" id=""map""></div>]",$3295,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.111327"" data-longitude=""-122.697608"" id=""map""></div>]",$800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.343378"" data-longitude=""-123.192091"" id=""map""></div>]",$1800,/ 1br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260515"" data-longitude=""-123.069827"" id=""map""></div>]",$1350,/ 1br - 575ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.209598"" data-longitude=""-123.069719"" id=""map""></div>]",$1200,/ 2br - 900ft
[],$1250,/ 1br - 607ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.157292"" data-longitude=""-122.919717"" id=""map""></div>]",$700,/ 2br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278400"" data-longitude=""-123.118458"" id=""map""></div>]",$2895,/ 1br -
[],$2200,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.029283"" data-longitude=""-122.801259"" id=""map""></div>]",$1750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288691"" data-longitude=""-123.133014"" id=""map""></div>]",$1600,/ 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.066247"" data-longitude=""-122.812673"" id=""map""></div>]",$2700,/ 4br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.066247"" data-longitude=""-122.812673"" id=""map""></div>]",$1200,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.182667"" data-longitude=""-122.878770"" id=""map""></div>]",$1500,/ 3br - 10000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.182667"" data-longitude=""-122.878770"" id=""map""></div>]",$1500,/ 3br - 10000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.207846"" data-longitude=""-123.142087"" id=""map""></div>]",$1600,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260159"" data-longitude=""-123.206069"" id=""map""></div>]",$2200,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.066247"" data-longitude=""-122.812673"" id=""map""></div>]",$3150,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.109567"" data-longitude=""-122.843204"" id=""map""></div>]",$725,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.041739"" data-longitude=""-122.353395"" id=""map""></div>]",$1985,/ 4br - 2500ft
[],$1500,/ 2br -
[],$2500,/ 3br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.298779"" data-longitude=""-122.776614"" id=""map""></div>]",$800,/ 1br - 900ft
[],$10500,/ 3br - 3500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.298779"" data-longitude=""-122.776614"" id=""map""></div>]",$950,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.119641"" data-longitude=""-122.683339"" id=""map""></div>]",$1450,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.186640"" data-longitude=""-122.813995"" id=""map""></div>]",$1400,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.333023"" data-longitude=""-123.041253"" id=""map""></div>]",$1200,/ 2br - 900ft
[],$1200,/ 1br - 685ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277347"" data-longitude=""-123.120093"" id=""map""></div>]",$2995,/ 2br - 787ft
