lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.334666"" data-longitude=""-123.116002"" id=""map""></div>]",$2200,/ 2br - 928ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262932"" data-longitude=""-123.037219"" id=""map""></div>]",$2800,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.334666"" data-longitude=""-123.116002"" id=""map""></div>]",$2400,/ 2br - 1005ft
[],$600,/ 2br - 1005ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.268229"" data-longitude=""-122.957754"" id=""map""></div>]",$650,/ 1br -
[],$675,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.043562"" data-longitude=""-122.795576"" id=""map""></div>]",$2100,/ 5br - 2000ft
[],$900,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276142"" data-longitude=""-123.115174"" id=""map""></div>]",$2600,/ 2br - 980ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.320395"" data-longitude=""-123.074877"" id=""map""></div>]",$1350,/ 1br - 518ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262764"" data-longitude=""-123.010740"" id=""map""></div>]",$1850,/ 2br - 830ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277047"" data-longitude=""-123.122502"" id=""map""></div>]",$2100,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262495"" data-longitude=""-123.086181"" id=""map""></div>]",$1800,/ 2br - 825ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225335"" data-longitude=""-123.080277"" id=""map""></div>]",$1200,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.152434"" data-longitude=""-122.806204"" id=""map""></div>]",$1400,/ 1br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.206495"" data-longitude=""-123.133736"" id=""map""></div>]",$1075,/ 1br - 600ft
[],$2400,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287188"" data-longitude=""-123.125118"" id=""map""></div>]",$1995,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.316609"" data-longitude=""-123.003722"" id=""map""></div>]",$3000,/ 4br - 1500ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.171730"" data-longitude=""-122.578604"" id=""map""></div>]",$1600,/ 1br - 709ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.151858"" data-longitude=""-122.771641"" id=""map""></div>]",$1000,/ 1br - 709ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260190"" data-longitude=""-122.882871"" id=""map""></div>]",$1150,/ 1br - 511ft
[],$1490,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.031009"" data-longitude=""-122.537068"" id=""map""></div>]",$1450,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.277549"" data-longitude=""-123.066959"" id=""map""></div>]",$2050,/ 1br - 1200ft
[],$1200,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168198"" data-longitude=""-122.804996"" id=""map""></div>]",$650,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.286263"" data-longitude=""-122.782870"" id=""map""></div>]",$950,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.220624"" data-longitude=""-123.089383"" id=""map""></div>]",$3200,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225335"" data-longitude=""-123.080277"" id=""map""></div>]",$2300,/ 3br -
[],$1200,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.240581"" data-longitude=""-123.177986"" id=""map""></div>]",$3500,/ 5br - 2950ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278270"" data-longitude=""-123.005612"" id=""map""></div>]",$1800,/ 4br - 1400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238926"" data-longitude=""-122.884685"" id=""map""></div>]",$800,/ 2br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.208545"" data-longitude=""-122.984761"" id=""map""></div>]",$2400,/ 4br - 3000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.208545"" data-longitude=""-122.984761"" id=""map""></div>]",$2400,/ 4br - 3000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.111019"" data-longitude=""-122.857995"" id=""map""></div>]",$995,/ 2br - 500ft
