lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.192124"" data-longitude=""-122.856366"" id=""map""></div>]",$1400,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.321905"" data-longitude=""-123.072517"" id=""map""></div>]",$1570,/ 1br - 610ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213343"" data-longitude=""-123.069212"" id=""map""></div>]",$1300,/ 2br - 1180ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140776"" data-longitude=""-123.119215"" id=""map""></div>]",$825,/ 1br -
[],$1350,/ 3br - 1050ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242539"" data-longitude=""-122.836289"" id=""map""></div>]",$1250,/ 2br -
[],$1250,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281157"" data-longitude=""-123.024009"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.130763"" data-longitude=""-122.651753"" id=""map""></div>]",$2000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140555"" data-longitude=""-123.103378"" id=""map""></div>]",$1250,/ 2br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275804"" data-longitude=""-123.128369"" id=""map""></div>]",$950,/ 2br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283148"" data-longitude=""-123.058586"" id=""map""></div>]",$800,/ 2br - 550ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.226659"" data-longitude=""-122.927016"" id=""map""></div>]",$1975,/ 3br -
[],$1650,/ 4br - 2300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265241"" data-longitude=""-123.086470"" id=""map""></div>]",$1250,/ 4br - 2300ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.041739"" data-longitude=""-122.353395"" id=""map""></div>]",$1985,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.327220"" data-longitude=""-123.070607"" id=""map""></div>]",$1325,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.216649"" data-longitude=""-122.963943"" id=""map""></div>]",$1025,/ 1br -
[],$850,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.220949"" data-longitude=""-122.954780"" id=""map""></div>]",$1250,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.207676"" data-longitude=""-122.962481"" id=""map""></div>]",$1700,/ 2br - 850ft
[],$995,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.335482"" data-longitude=""-123.138152"" id=""map""></div>]",$4300,/ 3br - 2231ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.323723"" data-longitude=""-123.011513"" id=""map""></div>]",$1550,/ 1br - 800ft
[],$750,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.354430"" data-longitude=""-123.102022"" id=""map""></div>]",$3450,/ 4br - 2200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.279509"" data-longitude=""-123.119311"" id=""map""></div>]",$2700,/ 1br - 620ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.344517"" data-longitude=""-123.040631"" id=""map""></div>]",$4000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264764"" data-longitude=""-123.152037"" id=""map""></div>]",$1350,/ 1br - 600ft
