lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277645"" data-longitude=""-123.130297"" id=""map""></div>]",$259000,/ 407ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.254194"" data-longitude=""-123.077326"" id=""map""></div>]",$1288000,/ 5br - 4026ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277758"" data-longitude=""-123.026678"" id=""map""></div>]",$948888,/ 4br - 3850ft
[],$1200000,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.142078"" data-longitude=""-122.828007"" id=""map""></div>]",$649000,/ 5br - 2144ft
[],$520000,/ 2br -
[],$287000,/ 4100ft
[],$25000,N/A
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.139327"" data-longitude=""-122.834404"" id=""map""></div>]",$245900,/ 3br - 1460ft
[],$208000,/ 1br - 679ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.221861"" data-longitude=""-123.017972"" id=""map""></div>]",$11500,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.059498"" data-longitude=""-122.488074"" id=""map""></div>]",$628900,N/A
[],$519000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.084988"" data-longitude=""-122.647040"" id=""map""></div>]",$785000,/ 5br - 2292ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191441"" data-longitude=""-122.846721"" id=""map""></div>]",$314900,/ 2br - 911ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.183443"" data-longitude=""-122.834787"" id=""map""></div>]",$212900,/ 2br - 1001ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.139376"" data-longitude=""-122.840238"" id=""map""></div>]",$188900,/ 1br - 554ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.191100"" data-longitude=""-122.811999"" id=""map""></div>]",$207900,/ 1br - 875ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.195784"" data-longitude=""-122.799554"" id=""map""></div>]",$169900,/ 1br - 840ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.177299"" data-longitude=""-122.849293"" id=""map""></div>]",$169900,/ 1br - 634ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.150640"" data-longitude=""-122.887187"" id=""map""></div>]",$205000,/ 2br - 801ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.139607"" data-longitude=""-122.839744"" id=""map""></div>]",$369900,/ 3br - 2004ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.164364"" data-longitude=""-121.964550"" id=""map""></div>]",$159600,/ 2br - 1050ft
[],$319900,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173826"" data-longitude=""-122.881243"" id=""map""></div>]",$987000,/ 5900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.153485"" data-longitude=""-123.133912"" id=""map""></div>]",$2588000,/ 5br - 4206ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133771"" data-longitude=""-123.177046"" id=""map""></div>]",$1568000,/ 4br - 3855ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.169499"" data-longitude=""-122.917700"" id=""map""></div>]",$660000,/ 3br - 3800ft
[],$800000,/ 20000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279830"" data-longitude=""-123.117476"" id=""map""></div>]",$399900,/ 1br - 589ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.169294"" data-longitude=""-123.136344"" id=""map""></div>]",$399900,/ 2br - 823ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172002"" data-longitude=""-123.144432"" id=""map""></div>]",$399900,/ 1br - 810ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281582"" data-longitude=""-122.753588"" id=""map""></div>]",$498000,/ 3br - 1230ft
[],$1250000,/ 5200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.122930"" data-longitude=""-122.876347"" id=""map""></div>]",$513000,/ 4br - 2665ft
[],$199900,/ 2br - 896ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.324056"" data-longitude=""-123.113415"" id=""map""></div>]",$249900,/ 440ft
[],$569000,/ 3br - 1311ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""44.263212"" data-longitude=""-64.489510"" id=""map""></div>]",$485000,/ 3br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.161249"" data-longitude=""-122.317786"" id=""map""></div>]",$475000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213014"" data-longitude=""-122.436190"" id=""map""></div>]",$999500,/ 8br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.023888"" data-longitude=""-122.803199"" id=""map""></div>]",$359900,/ 2br - 1031ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133823"" data-longitude=""-123.091249"" id=""map""></div>]",$274900,/ 1br - 585ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162374"" data-longitude=""-122.776731"" id=""map""></div>]",$299800,/ 2br - 1123ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.197508"" data-longitude=""-122.837083"" id=""map""></div>]",$255900,/ 2br - 846ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.212018"" data-longitude=""-122.924991"" id=""map""></div>]",$379900,/ 2br - 1239ft
[],$840000,/ 8722ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277154"" data-longitude=""-122.800270"" id=""map""></div>]",$2700000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.059779"" data-longitude=""-122.273927"" id=""map""></div>]",$295000,/ 5br - 1948ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.159503"" data-longitude=""-122.030657"" id=""map""></div>]",$729000,/ 4br - 3977ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.206362"" data-longitude=""-122.579127"" id=""map""></div>]",$308800,/ 3br - 1476ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.133667"" data-longitude=""-122.825639"" id=""map""></div>]",$585000,/ 3br - 1475ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.133602"" data-longitude=""-122.631174"" id=""map""></div>]",$369900,/ 3br - 1638ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.024417"" data-longitude=""-122.797309"" id=""map""></div>]",$299900,/ 2br - 980ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.120079"" data-longitude=""-122.748768"" id=""map""></div>]",$509000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.204943"" data-longitude=""-122.784347"" id=""map""></div>]",$849888,/ 5br - 2600ft
[],$398800,/ 2br - 948ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.041750"" data-longitude=""-122.282553"" id=""map""></div>]",$146000,/ 1br - 686ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.150803"" data-longitude=""-122.641947"" id=""map""></div>]",$312000,/ 2br - 1227ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.272947"" data-longitude=""-123.122788"" id=""map""></div>]",$699999,/ 2br - 1036ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106311"" data-longitude=""-122.646321"" id=""map""></div>]",$184900,/ 2br - 1021ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.223545"" data-longitude=""-122.994194"" id=""map""></div>]",$354900,/ 1br - 587ft
[],$349000,/ 2br - 1042ft
[],$475000,/ 2br - 934ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.189188"" data-longitude=""-122.810593"" id=""map""></div>]",$639000,/ 6br -
[],$799888,/ 3br - 2317ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.196797"" data-longitude=""-122.800054"" id=""map""></div>]",$294750,/ 2br - 1250ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.060383"" data-longitude=""-122.363433"" id=""map""></div>]",$534900,/ 5br - 2700ft
[],$739000,/ 3br - 2600ft
[],$1058000,/ 4br - 3850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.031053"" data-longitude=""-122.812171"" id=""map""></div>]",$509000,/ 2br - 1029ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.303477"" data-longitude=""-121.786122"" id=""map""></div>]",$55000,/ 1br - 420ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279086"" data-longitude=""-123.052066"" id=""map""></div>]",$1198000,/ 6br - 2766ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.278182"" data-longitude=""-122.981371"" id=""map""></div>]",$1650000,/ 7br - 5210ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.266662"" data-longitude=""-123.239298"" id=""map""></div>]",$988000,/ 4br - 1430ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.092795"" data-longitude=""-122.541336"" id=""map""></div>]",$399999,/ 3br - 988ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.284725"" data-longitude=""-122.977335"" id=""map""></div>]",$1679000,/ 3br - 2466ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.234049"" data-longitude=""-122.919671"" id=""map""></div>]",$638000,/ 4br - 1533ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""50.151228"" data-longitude=""-120.886967"" id=""map""></div>]",$209900,/ 3br - 1080ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.273417"" data-longitude=""-122.964533"" id=""map""></div>]",$895000,/ 4br - 2400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.291182"" data-longitude=""-123.054261"" id=""map""></div>]",$1698000,/ 3br - 3182ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.165487"" data-longitude=""-123.141188"" id=""map""></div>]",$269900,/ 1br - 810ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.267899"" data-longitude=""-122.953385"" id=""map""></div>]",$269000,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.217996"" data-longitude=""-123.184054"" id=""map""></div>]",$3725000,/ 3br - 3676ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.190024"" data-longitude=""-122.824025"" id=""map""></div>]",$164900,/ 2br - 740ft
[],$1088000,/ 4br - 2951ft
