lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280255"" data-longitude=""-123.058271"" id=""map""></div>]",$1050,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.194494"" data-longitude=""-122.795368"" id=""map""></div>]",$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.153952"" data-longitude=""-122.754839"" id=""map""></div>]",$600,/ 1br -
[],$710,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.240788"" data-longitude=""-122.863467"" id=""map""></div>]",$2300,/ 4br - 2200ft
[],$1280,/ 4br - 2200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275007"" data-longitude=""-123.125787"" id=""map""></div>]",$2395,/ 1br - 580ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.264277"" data-longitude=""-123.187636"" id=""map""></div>]",$1180,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.240788"" data-longitude=""-122.863467"" id=""map""></div>]",$2300,/ 4br - 2200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.202173"" data-longitude=""-122.859430"" id=""map""></div>]",$1850,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.152237"" data-longitude=""-122.888328"" id=""map""></div>]",$1425,/ 3br - 1400ft
[],$1200,/ 2br - 850ft
[],$850,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.246846"" data-longitude=""-122.836744"" id=""map""></div>]",$1100,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$2785,/ 3br - 1593ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.287515"" data-longitude=""-123.058591"" id=""map""></div>]",$1390,/ 1br - 680ft
[],$2000,/ 2br - 628ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.336540"" data-longitude=""-123.082391"" id=""map""></div>]",$1720,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.199125"" data-longitude=""-122.788566"" id=""map""></div>]",$800,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.190763"" data-longitude=""-122.740889"" id=""map""></div>]",$700,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.365119"" data-longitude=""-123.102574"" id=""map""></div>]",$7350,/ 3br - 3500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287235"" data-longitude=""-122.951303"" id=""map""></div>]",$2500,/ 3br - 1700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.289465"" data-longitude=""-123.126966"" id=""map""></div>]",$6200,/ 3br - 1775ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.346568"" data-longitude=""-123.185827"" id=""map""></div>]",$9995,/ 5br - 5500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277171"" data-longitude=""-123.104575"" id=""map""></div>]",$2200,/ 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273650"" data-longitude=""-123.130433"" id=""map""></div>]",$5495,/ 2br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.318402"" data-longitude=""-123.076461"" id=""map""></div>]",$1895,/ 1br - 680ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227664"" data-longitude=""-123.069840"" id=""map""></div>]",$800,/ 1br - 680ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276381"" data-longitude=""-123.124710"" id=""map""></div>]",$5500,/ 1br - 1150ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.222110"" data-longitude=""-123.082967"" id=""map""></div>]",$2000,/ 1br - 1150ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.265446"" data-longitude=""-123.145172"" id=""map""></div>]",$2500,/ 2br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.144164"" data-longitude=""-122.820213"" id=""map""></div>]",$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276307"" data-longitude=""-123.115555"" id=""map""></div>]",$3495,/ 2br - 916ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.206224"" data-longitude=""-122.907389"" id=""map""></div>]",$975,/ 2br - 916ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.262260"" data-longitude=""-123.098717"" id=""map""></div>]",$875,/ 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.292098"" data-longitude=""-123.140560"" id=""map""></div>]",$1495,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277363"" data-longitude=""-123.120180"" id=""map""></div>]",$3495,/ 2br - 787ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.200953"" data-longitude=""-122.850210"" id=""map""></div>]",$1050,/ 2br -
[],$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.208654"" data-longitude=""-123.129959"" id=""map""></div>]",$1380,/ 2br -
[],$700,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.212906"" data-longitude=""-123.061735"" id=""map""></div>]",$3000,/ 5br - 2500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.029330"" data-longitude=""-122.845308"" id=""map""></div>]",$3300,/ 4br - 2400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.289558"" data-longitude=""-123.125882"" id=""map""></div>]",$2995,/ 1br - 600ft
[],$1100,/ 2br -
[],$2950,/ 1br - 575ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286864"" data-longitude=""-123.128575"" id=""map""></div>]",$1500,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.293953"" data-longitude=""-122.786808"" id=""map""></div>]",$1900,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.274720"" data-longitude=""-122.806473"" id=""map""></div>]",$1100,/ 2br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273685"" data-longitude=""-123.121269"" id=""map""></div>]",$3200,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.065122"" data-longitude=""-122.801399"" id=""map""></div>]",$1475,/ 2br - 806ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273685"" data-longitude=""-123.121269"" id=""map""></div>]",$3200,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273685"" data-longitude=""-123.121269"" id=""map""></div>]",$3200,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213343"" data-longitude=""-123.069212"" id=""map""></div>]",$1300,/ 2br - 1180ft
[],$1450,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.314103"" data-longitude=""-123.081134"" id=""map""></div>]",$1250,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262148"" data-longitude=""-122.892637"" id=""map""></div>]",$925,/ 1br - 620ft
[],$2000,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.298855"" data-longitude=""-122.861552"" id=""map""></div>]",$2800,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230000"" data-longitude=""-123.121698"" id=""map""></div>]",$1390,/ 1br - 780ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.180399"" data-longitude=""-123.121548"" id=""map""></div>]",$1950,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227747"" data-longitude=""-122.608635"" id=""map""></div>]",$3600,/ 3br - 1500ft
