lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.307875"" data-longitude=""-123.067153"" id=""map""></div>]",$2600,/ 2br - 1120ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.067373"" data-longitude=""-122.014784"" id=""map""></div>]",$900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.309540"" data-longitude=""-123.077152"" id=""map""></div>]",$1950,/ 1br - 565ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.161951"" data-longitude=""-123.136365"" id=""map""></div>]",$855,/ 1br - 900ft
[],$800,/ 2br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230992"" data-longitude=""-123.090429"" id=""map""></div>]",$1850,/ 1br - 601ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.208206"" data-longitude=""-123.119402"" id=""map""></div>]",$825,/ 1br - 470ft
[],$1450,/ 2br - 800ft
[],$1300,/ 1br - 785ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.321849"" data-longitude=""-123.048291"" id=""map""></div>]",$2600,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280723"" data-longitude=""-123.126940"" id=""map""></div>]",$2500,/ 2br - 885ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.245776"" data-longitude=""-123.066264"" id=""map""></div>]",$925,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.351018"" data-longitude=""-123.166835"" id=""map""></div>]",$6500,/ 5br - 5700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.213927"" data-longitude=""-122.622741"" id=""map""></div>]",$1000,/ 1br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162663"" data-longitude=""-123.141873"" id=""map""></div>]",$1450,/ 1br - 820ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244812"" data-longitude=""-123.118549"" id=""map""></div>]",$3850,/ 4br - 1744ft
[],$2150,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280559"" data-longitude=""-123.067339"" id=""map""></div>]",$2000,/ 2br - 840ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.226915"" data-longitude=""-123.138414"" id=""map""></div>]",$1500,/ 2br - 13000ft
[],$2800,/ 2br - 847ft
[],$2300,/ 2br - 847ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260464"" data-longitude=""-122.805835"" id=""map""></div>]",$1250,/ 2br - 1250ft
[],$1500,/ 2br -
[],$1550,/ 2br -
[],$1500,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.156356"" data-longitude=""-123.116940"" id=""map""></div>]",$2700,/ 3br - 1260ft
[],$1300,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283515"" data-longitude=""-123.116565"" id=""map""></div>]",$2300,/ 1br - 660ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227774"" data-longitude=""-123.035125"" id=""map""></div>]",$1300,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.224810"" data-longitude=""-122.939404"" id=""map""></div>]",$1450,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.226749"" data-longitude=""-123.049364"" id=""map""></div>]",$1025,/ 1br - 600ft
[],$1400,/ 1br -
[],$1450,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.241609"" data-longitude=""-123.036739"" id=""map""></div>]",$1550,/ 3br - 1050ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.202598"" data-longitude=""-122.916391"" id=""map""></div>]",$1650,/ 2br - 940ft
[],$1000,/ 1br -
[],$1700,/ 2br -
[],$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.350764"" data-longitude=""-123.103738"" id=""map""></div>]",$1500,/ 2br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.332595"" data-longitude=""-123.178943"" id=""map""></div>]",$1834,/ 400ft
[],$2150,/ 2br - 690ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.140674"" data-longitude=""-123.097850"" id=""map""></div>]",$825,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.140674"" data-longitude=""-123.097850"" id=""map""></div>]",$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.140674"" data-longitude=""-123.097850"" id=""map""></div>]",$825,/ 1br -
[],$880,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277497"" data-longitude=""-123.119974"" id=""map""></div>]",$2350,/ 2br - 771ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.217064"" data-longitude=""-122.957375"" id=""map""></div>]",$1074,/ 1br -
[],$700,/ 1br -
"[<div class=""viewposting"" data-accuracy=""23"" data-latitude=""49.274838"" data-longitude=""-123.124809"" id=""map""></div>]",$1795,/ 445ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.228949"" data-longitude=""-123.002629"" id=""map""></div>]",$2300,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243274"" data-longitude=""-123.084578"" id=""map""></div>]",$1100,/ 1br -
[],$1500,/ 1br - 470ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.034252"" data-longitude=""-122.822747"" id=""map""></div>]",$2000,/ 3br - 1700ft
[],$1200,/ 2br - 900ft
[],$1890,/ 480ft
[],$2000,/ 480ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.270258"" data-longitude=""-123.106966"" id=""map""></div>]",$2300,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.262929"" data-longitude=""-123.035127"" id=""map""></div>]",$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.217717"" data-longitude=""-122.603387"" id=""map""></div>]",$950,/ 1br - 620ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.100519"" data-longitude=""-122.700121"" id=""map""></div>]",$700,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.306025"" data-longitude=""-123.032002"" id=""map""></div>]",$3100,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279579"" data-longitude=""-122.992265"" id=""map""></div>]",$1500,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214528"" data-longitude=""-122.990463"" id=""map""></div>]",$2100,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279313"" data-longitude=""-123.117557"" id=""map""></div>]",$3200,/ 2br - 950ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.279061"" data-longitude=""-123.117857"" id=""map""></div>]",$3350,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.111922"" data-longitude=""-122.840583"" id=""map""></div>]",$1650,/ 4br - 2300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.135942"" data-longitude=""-123.141367"" id=""map""></div>]",$3000,/ 3br - 1900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277424"" data-longitude=""-123.025543"" id=""map""></div>]",$1800,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273986"" data-longitude=""-123.121232"" id=""map""></div>]",$3800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.274668"" data-longitude=""-122.844393"" id=""map""></div>]",$880,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.226710"" data-longitude=""-123.012608"" id=""map""></div>]",$1610,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.244505"" data-longitude=""-123.082661"" id=""map""></div>]",$1300,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.020673"" data-longitude=""-122.768155"" id=""map""></div>]",$2000,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162141"" data-longitude=""-122.848370"" id=""map""></div>]",$1450,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.229247"" data-longitude=""-123.037008"" id=""map""></div>]",$930,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162170"" data-longitude=""-122.848499"" id=""map""></div>]",$1450,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162141"" data-longitude=""-122.848327"" id=""map""></div>]",$1450,/ 4br -
[],$1195,/ 4br -
[],$1540,/ 2br -
